ETF,start_date,end_date,duration,event,start_drawdown_depth,roll_vol_21,roll_mean_21
SPY,2016-08-16,2016-11-15,64,1,0.00515752503061674,0.003499698390478271,0.0003398485672213027
SPY,2016-11-16,2016-11-17,1,1,0.001878248575146743,0.006470689339158371,0.000918032400836719
SPY,2016-11-18,2016-11-21,1,1,0.002237547150390282,0.0065347937629572864,0.0010176602069054002
SPY,2016-11-28,2016-12-06,6,1,0.004695316341895305,0.0066242849267843145,0.0016055588213494953
SPY,2016-12-12,2016-12-13,1,1,0.00114775411345923,0.004444572855572371,0.0020053294655764118
SPY,2016-12-14,2017-01-04,13,1,0.008254161678069753,0.00501269940685629,0.0019998972331352733
SPY,2017-01-05,2017-01-06,1,1,0.0007941992318127835,0.005138234428524611,0.0014294024554829161
SPY,2017-01-09,2017-01-24,10,1,0.0033009199592444354,0.004506805318300761,0.0006725704097783133
SPY,2017-01-26,2017-02-09,10,1,0.0010455247866976128,0.004365152777881508,0.000757665232797314
SPY,2017-02-16,2017-02-17,1,1,0.0008513910052876219,0.003943171742646418,0.0016450046195539817
SPY,2017-02-22,2017-02-24,2,1,0.0008878128185674438,0.003747504360800552,0.0020866362301300546
SPY,2017-02-28,2017-03-01,1,1,0.0026993322516130755,0.003286086276146506,0.0015347760023528576
SPY,2017-03-02,2017-05-02,42,1,0.006297541960457137,0.004234186216721392,0.0021963181138281943
SPY,2017-05-03,2017-05-05,2,1,0.0012146821331178816,0.004507964967754405,0.0006331627912166649
SPY,2017-05-08,2017-05-10,2,1,0.00016664427613630932,0.0044694593589731605,0.0008459594296920282
SPY,2017-05-11,2017-05-15,2,1,0.0020426232170788847,0.0044954782252032074,0.0008672087053707548
SPY,2017-05-16,2017-05-24,6,1,0.0009152069343070743,0.0037995212440455907,0.0011056224966473414
SPY,2017-05-26,2017-06-01,3,1,0.00020714902887792846,0.005006293886903371,0.0006166628643729235
SPY,2017-06-05,2017-06-13,6,1,0.0007371796396302124,0.005234186192820249,0.001031834581578817
SPY,2017-06-14,2017-06-19,3,1,0.0012677863539302025,0.005208245701212282,0.0007744385826419877
SPY,2017-06-20,2017-07-14,17,1,0.006744155336164838,0.003643459784760589,0.0011616656121194381
SPY,2017-07-17,2017-07-18,1,1,0.00012229995222114276,0.005256548093831761,0.0005742103248996572
SPY,2017-07-21,2017-07-25,2,1,0.0008903081282515779,0.004811836525358066,0.0007641304831925134
SPY,2017-07-27,2017-08-02,4,1,0.0009293907218185371,0.004399774037742223,0.0011444082745391587
SPY,2017-08-03,2017-08-07,2,1,0.0019397378392188112,0.003481196349632752,0.0008148574469070852
SPY,2017-08-08,2017-09-11,23,1,0.00246085889931157,0.0024781328064473304,0.0009511927376584596
SPY,2017-09-14,2017-09-15,1,1,0.0003199600396440962,0.005594289993314288,0.0006865929930132576
SPY,2017-09-21,2017-09-28,5,1,0.0026794427745737244,0.0036634453820046345,0.0009959933135405192
SPY,2017-10-06,2017-10-11,3,1,0.0011387135668341694,0.002972302035400648,0.001660875552381447
SPY,2017-10-12,2017-10-16,2,1,0.0014901544174137824,0.0022252076122492304,0.001079073616637358
SPY,2017-10-23,2017-10-27,4,1,0.0038893040681750425,0.002469733024252705,0.0012566014980772752
SPY,2017-10-30,2017-11-03,4,1,0.003724939855382712,0.003231526216147473,0.0010349574009522753
SPY,2017-11-07,2017-11-08,1,1,0.00069531221968985,0.0029142362987307183,0.000876945324493432
SPY,2017-11-09,2017-11-21,8,1,0.003627678248933751,0.0030456375161817717,0.0005845893429599592
SPY,2017-11-22,2017-11-24,1,1,0.0008845476930583314,0.0038189763155921557,0.0005902670255416467
SPY,2017-11-27,2017-11-28,1,1,0.0004989342015880321,0.0036267858501650638,0.0008511399125445187
SPY,2017-11-29,2017-11-30,1,1,0.0006087141376195081,0.003709640168332541,0.001092752560070896
SPY,2017-12-01,2017-12-08,5,1,0.002075389285076381,0.0041380328504906925,0.0012718704128046624
SPY,2017-12-13,2017-12-15,2,1,0.00011266928560173809,0.004256777754491315,0.0015273419750751849
SPY,2017-12-19,2018-01-02,8,1,0.003840480254596162,0.004256897685073597,0.0019317591511293034
SPY,2018-01-10,2018-01-11,1,1,0.0015297263239095788,0.0037094612650441184,0.0017624772694686843
SPY,2018-01-16,2018-01-17,1,1,0.0034184111265503987,0.004172810517837043,0.0020331196273364956
SPY,2018-01-18,2018-01-19,1,1,0.001680987278698708,0.004124671235102428,0.0022048373015116206
SPY,2018-01-24,2018-01-25,1,1,0.0003881673994704656,0.004006287366332619,0.0026983027466569993
SPY,2018-01-29,2018-08-06,131,1,0.006629921618993633,0.004798939131881246,0.0029961450095315778
SPY,2018-08-08,2018-08-20,8,1,0.0004205082841217688,0.0046175078898825165,0.0011070831179085614
SPY,2018-08-22,2018-08-24,2,1,0.0005934885908932341,0.004917595953480928,0.000764912328856245
SPY,2018-08-30,2018-09-20,14,1,0.004048724343984225,0.004532013513582968,0.0015741992705429325
SPY,2018-09-21,2019-04-12,139,1,0.0009135401736932517,0.003953343546347262,0.0011738019601043818
SPY,2019-04-15,2019-04-16,1,1,0.0006549831015284018,0.006617832762450533,0.0014438123927025181
SPY,2019-04-17,2019-04-22,2,1,0.0024469049186314797,0.006648336690443357,0.001174191466602616
SPY,2019-04-24,2019-04-26,2,1,0.002219447463071381,0.004402204564163435,0.002199312876885137
SPY,2019-05-01,2019-05-03,2,1,0.007516495190427058,0.003707422840002049,0.0009859792714824345
SPY,2019-05-06,2019-06-20,32,1,0.004115404140083216,0.004382441751445745,0.0009261283266396868
