ETF,start_date,end_date,duration,event,VaR_95_start,roll_vol_21,roll_mean_21,start_loss,breach_loss
SPY,2023-12-21,2024-01-31,26,1,0.013470330857118741,0.005822213805305308,0.002191389733792872,-0.009437219235017252,0.016452021314492575
SPY,2023-12-22,2024-01-31,25,1,0.013470330857118741,0.0058097876778758,0.0021035029489939634,-0.0020077894795178033,0.016452021314492575
SPY,2023-12-26,2024-01-31,24,1,0.013309659444733281,0.0058167582850980415,0.002274853706289282,-0.00421358597133709,0.016452021314492575
SPY,2023-12-27,2024-01-31,23,1,0.013309659444733281,0.005743116255588448,0.002446709213209993,-0.0018064371122199492,0.016452021314492575
SPY,2023-12-28,2024-01-31,22,1,0.013309659444733281,0.005752422111615603,0.0024175754086416027,-0.0003777232295579112,0.016452021314492575
SPY,2023-12-29,2024-01-31,21,1,0.013309659444733281,0.005831399764024064,0.0023130210213299957,0.0028992449404135656,0.016452021314492575
SPY,2024-01-02,2024-01-31,20,1,0.013309659444733281,0.006066148777721888,0.0018586532111166186,0.005612103667722635,0.016452021314492575
SPY,2024-01-03,2024-01-31,19,1,0.012332318809503952,0.006369293596631983,0.0011872880731436902,0.008200190333412122,0.016452021314492575
SPY,2024-01-04,2024-01-31,18,1,0.012332318809503952,0.006281038960796127,0.001284293168010708,0.0032262246375823313,0.016452021314492575
SPY,2024-01-05,2024-01-31,17,1,0.012332318809503952,0.006271862644985102,0.0013588463879675508,-0.0013686345075348586,0.016452021314492575
SPY,2024-01-08,2024-01-31,16,1,0.012332318809503952,0.00673074920984183,0.0022261249090000206,-0.014175016953204798,0.016452021314492575
SPY,2024-01-09,2024-01-31,15,1,0.012332318809503952,0.006660427951763522,0.0017918681907476666,0.001518081335013521,0.016452021314492575
SPY,2024-01-10,2024-01-31,14,1,0.012332318809503952,0.006692168706254596,0.0018561275832035154,-0.0056394259331273115,0.016452021314492575
SPY,2024-01-11,2024-01-31,13,1,0.012332318809503952,0.006693221181009047,0.0016502765995155886,0.0004408221951446614,0.016452021314492575
SPY,2024-01-12,2024-01-31,12,1,0.012332318809503952,0.006662364768669225,0.0014662609564240203,-0.0006925393966074593,0.016452021314492575
SPY,2024-01-16,2024-01-31,11,1,0.012332318809503952,0.006124821192051829,0.0006389406422759735,0.0036779036617507073,0.016452021314492575
SPY,2024-01-17,2024-01-31,10,1,0.012332318809503952,0.006239475198761394,0.0002209189166297811,0.00557417922870952,0.016452021314492575
SPY,2024-01-18,2024-01-31,9,1,0.012332318809503952,0.006497682527855985,0.0007209799449139617,-0.008853424611413878,0.016452021314492575
SPY,2024-01-19,2024-01-31,8,1,0.011724582003441219,0.006908171317815084,0.0010438244124619652,-0.012389037195349856,0.016452021314492575
SPY,2024-01-22,2024-01-31,7,1,0.011662076782751891,0.006817872113117984,0.0008557130841226902,-0.0021121815427393403,0.016452021314492575
SPY,2024-01-23,2024-01-31,6,1,0.008163116182398558,0.005920362911165163,0.0016588792357502015,-0.0029121987828758314,0.016452021314492575
SPY,2024-01-24,2024-01-31,5,1,0.008163116182398558,0.0056458666597222415,0.0012615151186863795,-0.0010925727766769925,0.016452021314492575
SPY,2024-01-25,2024-01-31,4,1,0.008163116182398558,0.005717210753394955,0.0014241927152190195,-0.00542401900670325,0.016452021314492575
SPY,2024-01-26,2024-01-31,3,1,0.007607714307721098,0.00570868489199361,0.0011630145949364761,0.001271154554596325,0.016452021314492575
SPY,2024-01-29,2024-01-31,2,1,0.005608311223821324,0.005894215779250118,0.0014526265270485717,-0.007888287686573956,0.016452021314492575
